price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated
515000,3,1.75,1300,5120,0,0,4,6,1300,0,1925,0,98116,47.5589,-122.39399999999999,1090,5124,0,0
618250,4,3.25,2520,3360,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360,1,0
245000,3,1.5,1330,7125,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350,0,0
690000,3,2.75,2480,3240,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240,1,0
280000,3,1.75,1770,8240,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.37799999999999,2060,8250,1,0
285000,3,1.75,1930,6533,0,0,3,7,1230,700,1960,0,98055,47.4883,-122.221,2030,5954,1,0
320000,3,2.25,1650,7047,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763,0,0
355000,4,3.0,2580,9601,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.43299999999999,1900,10092,1,0
670000,3,2.0,2570,10078,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013,0,0
765000,4,2.75,2660,4500,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.34700000000001,1830,4000,1,0
430000,3,1.0,1560,5225,0,0,3,7,1260,300,1927,0,98118,47.5554,-122.279,1560,5322,1,0
950000,3,2.5,3080,8448,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400,0,0
525000,4,1.75,2540,7200,0,0,4,7,1270,1270,1947,0,98118,47.5579,-122.271,1650,7200,1,0
345000,3,2.75,2190,7258,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645,0,0
295000,4,2.25,1830,5720,0,0,3,7,1830,0,2003,0,98030,47.3604,-122.179,1960,5754,0,0
775000,4,4.0,3180,7650,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080,1,0
380000,3,2.5,1880,6047,0,0,3,8,1880,0,1993,0,98038,47.3722,-122.044,2120,7188,0,0
550000,3,1.0,1140,8180,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.17200000000001,1510,8588,0,0
199900,5,1.75,1798,11232,0,0,3,7,1798,0,1967,0,98001,47.3266,-122.291,1300,15582,0,0
329900,3,1.75,1670,5209,0,0,5,7,1670,0,1908,0,98118,47.5362,-122.271,1990,4960,0,0
898000,3,2.25,2580,11060,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868,0,0
375000,4,2.5,2790,7956,0,0,3,9,2790,0,2005,0,98198,47.3681,-122.31,1660,8192,0,0
365000,3,2.5,2190,5091,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.039,2200,5948,0,0
530000,4,2.75,2280,2850,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,1,0
225500,3,1.0,1100,5200,0,0,4,6,1100,0,1969,0,98042,47.3643,-122.081,920,5200,0,0
318000,4,2.25,2180,7000,0,0,3,8,1680,500,1969,0,98055,47.4651,-122.19200000000001,2000,8000,1,0
910000,4,2.5,2770,9798,0,0,4,9,2770,0,1986,0,98027,47.562,-122.081,3040,11100,0,0
207000,3,1.0,1980,18730,0,0,4,7,1280,700,1943,0,98001,47.3221,-122.28200000000001,1356,9450,1,0
640000,3,2.5,1690,1553,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553,0,0
390000,5,1.75,2250,8970,0,0,4,7,1500,750,1966,0,98034,47.7217,-122.18799999999999,1940,8710,1,0
284000,3,2.25,2080,2050,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.15700000000001,2080,2275,1,0
306000,3,2.5,2588,5702,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.15100000000001,2403,5703,0,0
495000,4,1.75,2570,12039,0,0,3,8,1910,660,1978,0,98074,47.626000000000005,-122.04799999999999,2200,12384,1,0
499950,3,2.5,2370,12753,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808,0,0
330000,3,1.0,1070,10563,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638,0,0
665000,3,2.0,1940,5820,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.36200000000001,990,3880,1,0
850000,3,2.5,2650,2387,0,0,3,8,1830,820,1920,0,98119,47.6315,-122.36200000000001,1870,2216,1,0
599950,4,2.5,2290,6318,0,0,4,8,2290,0,1988,0,98029,47.57,-122.02,2150,7350,0,0
360000,4,2.5,2050,9143,0,0,3,8,2050,0,1992,0,98166,47.4597,-122.355,1510,9484,0,0
699000,3,2.5,2680,5497,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.12799999999999,2780,5497,0,0
475000,3,1.75,1520,8100,0,0,5,6,760,760,1945,0,98117,47.6966,-122.375,1040,8100,1,0
345000,2,1.5,1180,844,0,0,3,7,990,190,2005,0,98144,47.5998,-122.3,1170,1400,1,0
367950,4,2.5,3030,9500,0,0,3,8,3030,0,1989,0,98001,47.3511,-122.287,2650,9500,0,0
374500,3,2.25,1400,11400,0,0,3,8,1400,0,1984,0,98028,47.7428,-122.23100000000001,2180,9248,0,0
607500,4,2.5,3000,8100,0,0,3,8,3000,0,1992,0,98125,47.7151,-122.305,1550,8100,0,0
374000,3,1.0,1200,9800,0,0,4,7,1200,0,1971,0,98072,47.7412,-122.109,1220,10220,0,0
390000,3,1.0,1000,6947,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,0,0
705000,4,3.25,2740,5339,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.35600000000001,1770,4820,0,0
467000,3,2.5,1990,4978,0,0,3,8,1990,0,2004,0,98065,47.5323,-121.85600000000001,2650,6816,0,0
243500,3,3.0,2110,7794,0,0,3,6,2110,0,1981,0,98198,47.4005,-122.29299999999999,1330,10044,0,0
593000,3,2.75,1830,1850,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680,1,0
223000,3,1.0,940,7980,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980,0,0
574000,4,2.5,2980,10179,0,2,3,9,2980,0,2003,0,98038,47.3895,-122.03299999999999,2980,8828,0,0
400000,3,2.0,2260,11305,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248,1,0
593777,3,1.75,1510,10450,0,0,4,7,1510,0,1964,0,98052,47.684,-122.113,1310,9450,0,0
539500,4,3.5,2710,5722,0,0,4,8,2040,670,1997,0,98108,47.5591,-122.302,2500,5722,1,0
550000,3,2.5,2080,2625,0,0,3,8,2080,0,2006,0,98029,47.5469,-121.99700000000001,1760,2772,0,0
265000,2,2.0,1860,10856,0,0,3,8,1260,600,1952,0,98178,47.4989,-122.265,1250,10008,1,0
428000,3,1.75,2120,9350,0,0,3,7,1280,840,1979,0,98072,47.7562,-122.145,2200,9000,1,0
505000,3,2.0,1110,8375,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.29700000000001,1410,7734,0,0
230000,3,1.75,1520,15344,0,0,3,8,1520,0,1968,0,98023,47.3308,-122.365,2270,14981,0,0
695000,4,2.5,2650,9990,0,0,3,10,2650,0,1990,0,98029,47.5605,-122.016,2710,8012,0,0
712500,3,1.75,1770,2800,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.35700000000001,1630,3254,0,0
480000,3,2.5,2200,4692,0,0,3,8,2200,0,2005,0,98011,47.7761,-122.169,2440,3833,0,0
470000,3,2.5,2000,8424,0,0,4,7,1300,700,1968,0,98034,47.7089,-122.20100000000001,2110,8400,1,0
335000,3,1.75,1730,15003,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483,1,0
270000,3,1.5,1300,7907,0,0,3,7,900,400,1970,0,98030,47.3737,-122.22399999999999,1630,7600,1,0
589000,3,3.0,1720,954,0,0,3,8,1460,260,2006,0,98119,47.648,-122.35799999999999,1720,1294,1,0
415000,2,1.0,880,4558,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243,0,0
197000,4,2.25,1790,13200,0,0,3,7,1220,570,1979,0,98058,47.4672,-122.185,1740,8950,1,0
235500,3,1.5,1380,7600,0,0,4,7,790,590,1971,0,98003,47.3489,-122.306,1570,7904,1,0
460000,3,2.25,1530,1840,0,0,3,8,1240,290,2008,0,98144,47.586999999999996,-122.301,1800,3431,1,0
572500,5,1.75,2330,4947,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.39200000000001,2120,5605,1,0
302000,5,2.0,1540,9629,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.14299999999999,2260,9600,0,0
870000,3,2.5,3210,8630,0,0,4,10,2530,680,1990,0,98033,47.6939,-122.189,2630,8630,1,0
485000,3,1.0,1130,5758,0,0,3,7,960,170,1939,0,98199,47.6413,-122.40100000000001,1510,6000,1,0
240000,3,2.0,1460,7526,0,0,3,7,1460,0,1968,0,98003,47.3463,-122.304,1580,7526,0,0
383000,3,1.75,1410,7215,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600,0,0
750000,4,2.75,1750,5080,0,0,3,8,1750,0,1903,0,98122,47.6143,-122.305,1700,4572,0,0
409950,2,1.75,1370,5125,0,0,5,6,1370,0,1944,0,98103,47.6926,-122.346,1200,5100,0,0
860000,4,1.75,1890,4500,0,0,5,7,1490,400,1937,0,98115,47.6751,-122.289,1890,5000,1,0
339950,3,2.25,1630,12295,0,0,4,7,1630,0,1985,0,98058,47.4279,-122.161,1730,9948,0,0
315000,5,1.75,2320,8100,0,0,4,7,1160,1160,1956,0,98166,47.4631,-122.34100000000001,1410,7271,1,0
698000,3,2.5,2580,4636,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500,0,0
419000,2,2.5,1470,2034,0,0,4,8,1470,0,1985,0,98007,47.6213,-122.15299999999999,1510,2055,0,0
425000,3,2.5,1960,4709,0,0,3,7,1960,0,2003,0,98065,47.5322,-121.87100000000001,1700,4444,0,0
386500,3,2.25,2950,8036,0,0,3,8,1950,1000,1963,0,98125,47.7239,-122.31299999999999,2060,7200,1,0
348000,2,1.0,670,7312,0,0,3,5,670,0,1942,0,98125,47.7145,-122.285,860,8242,0,0
269950,4,3.0,2390,7309,0,0,4,7,2390,0,1944,1981,98002,47.294,-122.21799999999999,930,7308,0,1
349950,4,1.75,1780,5000,0,0,5,7,890,890,1903,0,98108,47.5329,-122.292,1860,5000,1,0
975000,4,2.25,2420,15482,0,0,4,8,2420,0,1925,1997,98004,47.5907,-122.196,2870,13905,0,1
449250,4,2.0,1480,3844,0,0,5,7,1480,0,1928,0,98133,47.7042,-122.352,1480,3844,0,0
350000,4,2.25,2190,3850,0,0,3,7,2190,0,2006,0,98059,47.4854,-122.16,1900,3850,0,0
790000,4,1.75,1820,6137,0,3,4,7,1690,130,1911,0,98107,47.6681,-122.36,2130,5100,1,0
834000,3,2.25,2550,4089,0,0,3,9,2550,0,1983,0,98112,47.6272,-122.29700000000001,1680,4089,0,0
466950,3,1.0,1360,3880,0,0,3,7,1060,300,1963,0,98117,47.6837,-122.391,1110,3880,1,0
733000,6,2.75,2730,5000,0,0,3,8,1780,950,1962,0,98107,47.6751,-122.38,2090,5000,1,0
439000,4,2.5,2800,17279,0,2,3,7,1560,1240,1957,0,98028,47.7596,-122.26899999999999,3060,13423,1,0
420000,3,2.5,1770,3993,0,0,3,8,1770,0,1999,0,98074,47.6027,-122.02,1820,4046,0,0
549000,3,2.25,1920,10961,0,0,3,8,1920,0,1981,0,98074,47.6432,-122.057,2000,10706,0,0
518000,4,2.5,2320,4000,0,0,5,8,1510,810,1905,0,98122,47.6048,-122.29799999999999,1490,4500,1,0
485000,3,2.5,1680,7385,0,0,3,8,1680,0,1988,0,98074,47.6194,-122.041,1970,7470,0,0
306500,2,1.0,1420,16400,0,0,4,6,1420,0,1943,0,98023,47.3221,-122.344,1900,16400,0,0
720000,2,1.0,1370,9460,0,0,3,6,1370,0,1950,0,98004,47.6238,-122.191,1690,9930,0,0
277500,3,2.5,2620,4558,0,3,3,7,2620,0,2010,0,98022,47.1944,-121.97399999999999,1670,4558,0,0
267800,2,1.0,700,6000,0,0,4,6,700,0,1949,0,98155,47.7515,-122.316,920,6000,0,0
625000,4,2.75,2390,6979,0,0,3,8,2390,0,1993,0,98029,47.5703,-121.99600000000001,2090,6321,0,0
600000,4,2.5,2070,8127,0,0,3,9,1590,480,1924,2003,98125,47.7316,-122.289,2050,8131,1,1
395000,4,2.0,1780,8149,0,0,4,7,1780,0,1948,0,98155,47.745,-122.302,1180,8149,0,0
425000,2,1.0,1040,4040,0,0,3,7,940,100,1928,0,98117,47.6829,-122.39299999999999,1420,4040,1,0
870000,4,1.75,2370,5000,0,2,3,8,1770,600,1919,0,98103,47.6779,-122.35700000000001,2100,4550,1,0
420000,3,2.5,1970,3667,0,0,3,7,1970,0,2004,0,98065,47.5321,-121.851,1970,3739,0,0
800000,4,2.25,2120,9921,0,0,3,8,2120,0,1981,0,98027,47.5593,-122.08200000000001,1890,7845,0,0
575000,3,2.5,1960,9535,0,0,3,8,1960,0,1989,0,98011,47.7371,-122.215,2520,9206,0,0
915000,3,3.25,2660,4000,0,0,3,9,2170,490,2003,0,98122,47.6186,-122.288,2660,4000,1,0
400000,3,2.25,1180,14258,0,0,3,7,1180,0,1987,0,98034,47.7112,-122.238,1860,10390,0,0
750000,3,2.5,2390,6550,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.40799999999999,2010,6550,1,0
235000,3,1.0,1250,7592,0,0,5,7,1250,0,1961,0,98042,47.3604,-122.111,1250,7592,0,0
599950,5,3.0,2600,13674,0,0,5,8,1300,1300,1967,0,98125,47.7176,-122.302,2150,7800,1,0
481203,2,1.0,940,3800,0,0,3,7,940,0,1929,0,98115,47.6798,-122.292,1680,3800,0,0
379000,3,2.5,1530,2913,0,0,4,7,1530,0,1986,0,98033,47.6939,-122.184,1370,3783,0,0
626000,3,1.75,2430,5000,0,0,4,7,1760,670,1945,0,98117,47.6785,-122.37200000000001,1320,4062,1,0
535000,2,1.0,1030,4841,0,0,3,7,920,110,1939,0,98103,47.68600000000001,-122.34100000000001,1530,4944,1,0
410000,2,1.5,1180,1034,0,0,3,7,1120,60,2001,0,98115,47.678000000000004,-122.322,1137,1034,1,0
326250,3,1.0,1060,9663,0,0,3,7,1060,0,1967,0,98034,47.7244,-122.226,1320,10162,0,0
200000,2,1.0,790,5985,0,0,3,6,790,0,1944,0,98178,47.4941,-122.24,1030,5985,0,0
880000,4,2.5,3070,8250,0,0,5,8,2100,970,1958,0,98005,47.5935,-122.17200000000001,2270,8800,1,0
190000,2,2.5,1100,1737,0,0,3,8,1100,0,2006,0,98055,47.4499,-122.189,1610,2563,0,0
160000,2,1.0,1070,4200,0,0,4,6,1070,0,1983,0,98002,47.3336,-122.215,1150,4200,0,0
625000,4,3.0,2190,12825,0,0,3,9,1520,670,1989,0,98034,47.7107,-122.229,3050,4673,1,0
590000,4,3.5,3450,6873,0,0,3,10,2750,700,2004,0,98058,47.458999999999996,-122.118,3450,6873,1,0
575000,3,2.5,2070,3599,0,0,3,8,2070,0,1999,0,98033,47.6679,-122.165,2070,6844,0,0
470000,2,1.0,1190,5200,0,0,5,7,1190,0,1912,0,98103,47.6939,-122.348,1550,5100,0,0
130000,2,1.0,600,1500,0,0,4,4,600,0,1900,0,98027,47.5289,-122.03299999999999,1130,6000,0,0
229000,3,1.0,940,8400,0,0,3,7,940,0,1958,0,98056,47.5108,-122.165,1190,8400,0,0
307000,3,1.0,1370,7500,0,0,3,7,1370,0,1960,0,98014,47.6499,-121.915,1160,7500,0,0
399950,3,1.75,2450,15001,0,0,3,7,1980,470,1989,0,98014,47.6957,-121.913,1790,15323,1,0
405000,4,2.25,1970,15743,0,0,3,7,1370,600,1962,0,98011,47.7673,-122.20200000000001,2390,11336,1,0
539950,4,2.75,2910,9000,0,0,4,8,2130,780,1966,0,98006,47.544,-122.176,1970,9000,1,0
129000,2,1.0,760,5240,0,0,3,6,760,0,1949,0,98032,47.388000000000005,-122.234,980,5080,0,0
340000,3,1.75,1270,8422,0,0,3,7,1270,0,1967,0,98011,47.7601,-122.197,1470,8500,0,0
214950,3,1.75,1570,4875,0,0,4,7,1310,260,1977,0,98042,47.3621,-122.094,1380,5200,1,0
450000,4,2.75,2310,5650,0,2,3,8,1330,980,1952,2012,98118,47.513000000000005,-122.25200000000001,2300,5650,1,1
515000,3,1.75,1900,5000,0,0,4,7,950,950,1925,0,98106,47.5677,-122.363,1420,5000,1,0
230000,3,1.0,1060,9946,0,0,4,7,1060,0,1956,0,98188,47.4432,-122.28200000000001,1310,10619,0,0
681000,3,1.75,1880,10032,0,0,4,8,1880,0,1984,0,98006,47.5527,-122.16,2430,9732,0,0
255000,3,1.0,1160,8636,0,0,3,6,1160,0,1923,0,98146,47.5097,-122.35700000000001,1300,8636,0,0
580000,2,1.0,860,4013,0,0,3,7,860,0,1925,0,98103,47.6652,-122.338,1490,4013,0,0
295000,2,2.0,1590,8000,0,0,3,7,910,680,1984,0,98055,47.458999999999996,-122.205,1590,8364,1,0
286000,2,1.0,1170,6543,0,0,3,7,1170,0,1913,0,98136,47.537,-122.385,1550,7225,0,0
425000,3,1.5,1190,8100,0,0,3,7,830,360,1947,0,98125,47.7146,-122.311,1256,8100,1,0
170000,2,1.0,1300,11400,0,0,3,7,1300,0,1961,0,98003,47.3459,-122.29899999999999,1360,9750,0,0
380000,3,2.0,1660,8281,0,0,3,7,1660,0,1949,0,98136,47.5568,-122.382,1660,7559,0,0
506000,3,2.0,1160,6120,0,0,3,7,1160,0,1947,0,98115,47.6853,-122.29299999999999,1150,5100,0,0
315000,3,2.5,1950,9618,0,0,3,7,1950,0,1992,0,98031,47.4068,-122.18,1890,7133,0,0
449950,4,2.5,2470,3811,0,0,3,8,2470,0,1999,0,98065,47.5362,-121.87700000000001,2400,4266,0,0
255000,3,1.0,1430,12420,0,0,3,7,1430,0,1964,0,98056,47.5116,-122.191,1900,10350,0,0
289000,3,2.5,1970,9607,0,0,3,7,1090,880,1988,0,98001,47.3462,-122.286,2020,9608,1,0
389000,3,1.75,1400,10018,0,0,4,7,1400,0,1962,0,98027,47.5327,-122.03200000000001,1350,9300,0,0
210000,3,1.0,920,6612,0,0,3,6,920,0,1948,0,98118,47.548,-122.28399999999999,1860,8424,0,0
360000,4,2.5,2490,4751,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.18799999999999,2510,5233,0,0
550000,4,2.25,1650,7200,0,0,3,8,1650,0,1967,0,98008,47.6384,-122.116,2180,7950,0,0
257500,3,1.5,1210,12500,0,0,3,7,1210,0,1962,0,98146,47.503,-122.351,1210,12500,0,0
1075000,4,2.75,2990,7389,0,0,4,8,2090,900,1923,0,98144,47.5711,-122.28399999999999,2510,6157,1,0
202950,2,1.0,1060,5144,0,0,5,6,1060,0,1969,0,98042,47.3613,-122.088,1130,5200,0,0
622000,4,1.75,2680,6120,0,0,5,8,1340,1340,1959,0,98117,47.6965,-122.39299999999999,2320,6840,1,0
805000,3,2.5,2690,17461,0,3,3,10,2690,0,1997,0,98074,47.653999999999996,-122.088,3610,16887,0,0
257000,2,1.0,770,9497,0,0,3,6,770,0,1950,0,98133,47.7407,-122.351,1550,7532,0,0
744500,5,2.5,2700,16570,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840,1,0
885000,4,2.5,2620,9157,0,0,3,8,2620,0,1996,0,98033,47.6916,-122.20299999999999,2240,7405,0,0
355000,2,2.25,930,747,0,0,3,8,630,300,2007,0,98144,47.5844,-122.316,940,6000,1,0
240000,3,1.0,1340,7000,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904,0,0
169000,3,1.5,1470,18459,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074,0,0
639900,3,2.5,2330,4160,0,0,4,8,2330,0,1992,0,98052,47.6367,-122.109,2940,4500,0,0
563500,4,2.5,2780,7838,0,3,3,9,2780,0,2004,0,98065,47.5312,-121.861,3160,7848,0,0
389000,2,2.0,1200,7131,0,0,3,8,1200,0,2006,0,98053,47.7199,-122.022,1670,4601,0,0
661000,3,2.0,1820,4418,0,0,4,8,1820,0,1994,0,98033,47.6947,-122.19,1920,13402,0,0
344000,2,2.0,1300,4659,0,0,3,8,1300,0,2005,0,98053,47.7132,-122.03299999999999,1640,4780,0,0
510000,1,1.0,680,6600,0,0,3,5,480,200,1916,0,98199,47.6567,-122.39200000000001,1170,5500,1,0
289000,2,1.0,780,4132,0,0,3,7,780,0,1942,0,98136,47.5324,-122.387,1100,5100,0,0
365000,3,2.25,2430,7614,0,0,3,8,1900,530,1979,0,98056,47.5065,-122.191,1720,11250,1,0
535610,3,1.0,1610,5100,0,0,5,7,1010,600,1901,0,98117,47.6765,-122.38600000000001,1270,5100,1,0
397950,4,1.75,2120,7620,0,0,3,8,2120,0,1971,2002,98166,47.457,-122.346,1820,7620,0,1
284000,3,1.75,1430,4850,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303,1430,4850,1,0
201000,4,1.5,1360,8100,0,0,3,7,1360,0,1962,0,98168,47.4931,-122.305,1300,8100,0,0
734000,4,2.25,2530,5000,0,0,4,7,1690,840,1925,0,98117,47.6806,-122.36,1530,5000,1,0
357500,5,3.0,3270,9146,0,0,3,7,3270,0,2002,0,98092,47.3342,-122.169,3200,6300,0,0
550120,5,2.5,2620,8050,0,0,3,8,1520,1100,1975,0,98052,47.6919,-122.115,2030,7676,1,0
300000,3,1.5,1810,8232,0,0,3,8,1810,0,1988,0,98001,47.3195,-122.273,2260,8491,0,0
374950,3,2.5,2120,9653,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801,0,0
221000,3,1.0,980,7606,0,0,3,7,980,0,1954,0,98188,47.4356,-122.29,980,8125,0,0
920000,5,3.0,2230,4400,0,0,3,7,1730,500,1913,0,98102,47.6404,-122.325,1280,1800,1,0
235000,4,2.0,1540,9279,0,0,3,7,1540,0,1955,0,98118,47.5163,-122.26799999999999,1540,5110,0,0
375000,3,1.0,980,7296,0,0,3,7,980,0,1967,0,98034,47.7292,-122.23100000000001,1280,7296,0,0
599000,4,2.5,2120,3640,0,0,3,8,2120,0,2005,0,98029,47.5521,-121.99600000000001,2190,3640,0,0
562100,3,2.25,2090,12112,0,0,3,8,2090,0,1983,0,98052,47.7015,-122.13,1760,12112,0,0
640000,3,2.5,1620,1377,0,0,3,8,1100,520,2009,0,98112,47.6195,-122.29899999999999,1620,1251,1,0
294000,3,2.0,1650,11256,0,0,4,7,1250,400,1957,0,98168,47.4707,-122.26,1860,11256,1,0
280000,4,2.25,1600,7916,0,0,3,7,1600,0,1991,0,98022,47.193999999999996,-121.98100000000001,1540,7242,0,0
260000,4,2.5,1790,4358,0,0,3,7,1790,0,1993,0,98031,47.3994,-122.204,1790,4305,0,0
294000,3,1.5,2060,15050,0,0,4,7,2060,0,1938,0,98023,47.3321,-122.37299999999999,1900,15674,0,0
368000,3,1.0,1280,9898,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1290,9625,0,0
830000,4,2.25,2180,11056,0,0,3,8,1370,810,1963,0,98004,47.6042,-122.193,2090,8747,1,0
282500,2,1.75,1440,11210,0,0,4,6,1130,310,1935,0,98146,47.498000000000005,-122.35,1250,9381,1,0
335000,3,2.25,1580,16215,0,0,4,7,1580,0,1978,0,98024,47.5643,-121.897,1450,16215,0,0
558000,2,2.0,1580,5750,0,0,5,6,790,790,1910,0,98116,47.5668,-122.384,1580,5750,1,0
270000,4,1.5,1730,8505,0,0,4,7,1730,0,1961,0,98146,47.4905,-122.34700000000001,1510,8505,0,0
152000,2,1.0,700,13500,0,0,3,4,700,0,1920,0,98031,47.3882,-122.208,1600,10124,0,0
493000,4,1.75,2030,18295,0,0,4,7,2030,0,1975,0,98034,47.7326,-122.179,1970,7307,0,0
740000,4,2.5,2500,10330,0,0,3,10,2500,0,1992,0,98006,47.5595,-122.11399999999999,2710,8375,0,0
789800,3,2.5,2605,2216,0,2,3,9,2090,515,1979,0,98033,47.6536,-122.20299999999999,2605,2300,1,0
275000,2,1.0,910,4191,0,0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050,0,0
424000,3,1.75,1140,3395,0,0,5,7,620,520,1925,0,98107,47.6712,-122.39299999999999,1480,3500,1,0
715000,2,1.0,1000,3513,0,4,4,5,1000,0,1914,0,98116,47.5935,-122.39,1930,4920,0,0
600000,4,2.5,3010,7953,0,0,3,9,3010,0,2000,0,98056,47.522,-122.19,2670,6202,0,0
802000,2,1.75,2110,8700,0,4,4,9,1760,350,1960,0,98146,47.4912,-122.365,2120,9500,1,0
165000,3,1.0,910,8700,0,0,4,6,910,0,1943,0,98188,47.449,-122.29,1090,8700,0,0
750000,4,3.25,2050,5000,0,0,4,8,1370,680,1987,0,98112,47.6235,-122.29799999999999,1720,5000,1,0
405000,2,1.0,1090,10481,0,0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533,1,0
521900,3,2.5,2100,12338,0,0,3,9,2100,0,1997,0,98072,47.7412,-122.16799999999999,2320,6257,0,0
275000,3,1.0,1000,8018,0,0,3,7,1000,0,1969,0,98034,47.7285,-122.198,1270,8000,0,0
442500,3,1.75,1800,10200,0,0,3,8,1800,0,1967,0,98058,47.4496,-122.146,2140,10128,0,0
229950,2,1.0,920,7716,0,0,3,6,920,0,1944,0,98178,47.5028,-122.243,1410,7128,0,0
274950,3,2.0,1410,7265,0,0,4,7,1410,0,1983,0,98042,47.3654,-122.07600000000001,1390,8060,0,0
468000,4,2.5,2100,8400,0,0,4,7,1240,860,1976,0,98072,47.735,-122.17,1980,8610,1,0
450000,2,1.0,1030,4365,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268,0,0
219950,2,1.0,940,8997,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,0,0
275000,2,2.5,1340,5995,0,0,3,7,1340,0,1989,0,98028,47.7366,-122.23299999999999,1540,6616,0,0
229950,2,1.0,850,6000,0,0,3,6,850,0,1924,0,98178,47.4972,-122.22399999999999,1100,6000,0,0
675000,3,1.75,2130,4400,0,0,3,7,1430,700,1922,0,98102,47.6417,-122.325,1710,3300,1,0
412950,4,2.5,2430,6796,0,0,3,8,2430,0,1993,0,98058,47.4499,-122.12700000000001,2450,8400,0,0
420000,3,1.75,1230,10005,0,0,4,7,1230,0,1963,0,98008,47.621,-122.11399999999999,1530,8560,0,0
680000,3,2.5,2120,3600,0,0,3,9,2120,0,2005,0,98052,47.6649,-122.08200000000001,2540,4592,0,0
380000,2,1.0,980,3400,0,0,3,7,980,0,1923,0,98105,47.6688,-122.323,1200,3420,0,0
325000,2,1.0,1050,4800,0,0,4,7,1050,0,1969,0,98146,47.5128,-122.38799999999999,1230,4800,0,0
875000,3,2.5,1820,6848,0,0,4,7,1820,0,1953,0,98004,47.6287,-122.20700000000001,2080,11700,0,0
426000,3,2.5,2210,5750,0,0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750,1,1
868500,5,2.5,2490,9639,0,0,4,8,1610,880,1959,0,98040,47.551,-122.22,2290,9958,1,0
366000,2,1.0,1210,3090,0,0,3,6,860,350,1926,0,98118,47.5532,-122.277,1210,3348,1,0
385000,2,1.0,1010,4000,0,0,3,6,1010,0,1911,0,98118,47.5536,-122.26700000000001,1040,4000,0,0
300000,4,2.0,2050,8750,0,0,3,7,1300,750,1967,0,98058,47.4324,-122.171,2050,8750,1,0
810000,3,1.75,2060,3300,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,1,0
460000,4,1.75,1560,7200,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200,1,0
